,Date,Price,Open,High,Low,Volume,pct_change,MA10,MA10_td,MA30,MA30_td,MA50,MA50_td,%K,%K_td,%D,%D_td,RSI,RSI_td,Momentum,Momentum_td,EMA12,EMA26,MACD,Signal,MACD_td,TP,SMA_TP,MD,CCI,CCI_td,MA,STD,Upper_BB,Lower_BB,BB_td,ATR,OBV,OBV_td,VWAP,VWAP_td,Fib_23.6,Fib_38.2,Fib_50.0,Fib_61.8,Tenkan_sen,Kijun_sen,Senkou_span_A,Senkou_span_B,Chikou_span,PMO,PMO_td,Volatility,Volatility_Ratio,Volatility_Ratio_td,TSI,TSI_td
3092,2019-01-04,3802.7,3780.5,3823.9,3720.0,488700.0,0.006,3773.9399999999996,1,3651.5866666666666,1,3950.744,0,37.364843991349986,1,39.86201215116879,0,48.53120429058995,0,40.19999999999982,1,3785.912216146917,3831.812258110294,-45.90004196337668,-82.72251841459618,1,3782.1999999999994,3769.7050000000004,117.05400000000013,7.116373639516216,0,3774.6400000000003,184.76442867961225,4144.168857359225,3405.111142640776,1.0,193.39999999999995,741030.0,1,5151.331913914132,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3730.55,3692.6,4318.25,4947.450000000001,3460.0,1.292604501607715,1,0.7261895634971297,1.024841505961708,1,60.59979317476729,0
3093,2019-01-05,3785.4,3802.8,3846.7,3769.0,468450.0,-0.0046,3773.1099999999997,1,3660.8133333333335,1,3913.728,0,34.69261662032747,0,35.310472659870264,0,44.20561957788424,0,-8.299999999999727,0,3785.8334136627764,3828.374313065087,-42.540899402310515,-74.68619461213906,1,3800.366666666667,3796.7433333333333,92.83100000000002,2.6021001126300827,0,3801.5150000000003,137.04310222868304,4075.6012044573663,3527.4287955426344,1.0,186.5571428571428,272580.0,0,5150.03003931621,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3732.9,3692.6,4174.55,4947.450000000001,3437.2,-0.029985549132946973,0,0.7275741898488487,1.0211800625165357,1,59.139290910483155,0
3094,2019-01-06,4004.1,3785.7,4034.1,3758.5,529890.0,0.057800000000000004,3814.8300000000004,1,3680.21,1,3881.3740000000003,1,68.47389558232932,1,46.84378539800229,1,51.7122698330752,0,417.1999999999998,1,3819.4128884838874,3841.391030615821,-21.97814213193351,-64.14458411609796,1,3932.2333333333336,3820.5783333333334,86.32733333333348,86.22606976546633,0,3825.415,127.85651610522793,4081.128032210456,3569.701967789544,1.0,196.77857142857138,802470.0,1,5148.795932585012,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3846.45,3692.6,4107.075,4947.450000000001,3467.9,0.7169616772641343,0,0.6974669063596,0.980723535649185,0,63.27997386475004,1
3095,2019-01-07,3985.9,4004.3,4028.0,3945.5,500880.0,-0.0045000000000000005,3827.2599999999998,1,3698.726666666667,1,3847.9260000000004,1,89.81618423832668,1,64.32756548032786,1,48.80342897964044,0,124.30000000000018,1,3845.026290255597,3852.0953987183525,-7.069108462755594,-52.72948898542949,1,3986.4666666666667,3839.7683333333334,87.29866666666653,112.02792966164698,-1,3841.3100000000004,127.01459054205674,4095.339181084114,3587.280818915887,1.0,183.64999999999995,301590.0,0,5147.613322566078,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3846.45,3692.6,4078.6000000000004,4932.25,3502.5,0.2237623762376241,0,0.6871867317787728,0.9629333041665699,0,65.33390377659363,1
3096,2019-01-08,3971.0,3985.8,4070.5,3943.1,514080.00000000006,-0.0037,3853.6799999999994,1,3712.1766666666667,1,3829.67,1,80.47871296841278,0,79.58959759635628,1,57.28460624694292,0,264.1999999999998,1,3864.406860985505,3860.9031469614374,3.503714024067449,-41.48284838353011,1,3994.866666666667,3851.8566666666666,92.55799999999996,103.00568292314028,-1,3855.505,124.7165690888869,4104.938138177774,3606.0718618222263,1.0,167.45,-212490.00000000006,0,5146.38650941836,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3864.65,3692.6,4051.4,4923.05,3459.1,0.6547707558859971,0,0.6877399907236013,0.9603167590350038,0,61.04594121912719,0
3097,2019-01-09,3978.0,3971.0,4014.2,3957.5,473420.0,0.0017000000000000001,3869.9799999999996,1,3729.4266666666667,1,3818.738,1,81.85206984500685,1,84.0489890172488,1,56.54986139739855,0,163.0,1,3881.8827285261964,3869.5769879272566,12.305740598939792,-30.725130587036134,1,3983.2333333333336,3852.9833333333336,93.91000000000004,92.46441628509562,0,3850.6050000000005,117.30235549767585,4085.209710995352,3616.000289004649,1.0,159.95714285714283,260929.99999999994,1,5145.265703853785,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3867.45,3692.6,3986.975,4896.7,3462.8,0.314975845410628,0,0.585593025351728,0.8248715797135019,0,62.82486380280427,1
3098,2019-01-10,3603.7,3978.9,4007.7,3562.1,697310.0,-0.0941,3859.41,0,3735.96,0,3798.038,0,8.18253343823759,0,56.83777208388577,0,50.533536585365844,0,-105.70000000000027,0,3839.0853856760123,3849.882396228941,-10.797010552928896,-26.739506580214687,1,3724.5,3842.6933333333336,93.66866666666677,-84.121572730357,0,3838.2450000000003,129.64396783027306,4097.532935660546,3578.957064339454,1.0,173.08571428571426,-436380.00000000006,0,5143.090640663282,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3816.3,3717.05,3761.25,4885.65,3468.4,-0.5392857142857157,0,0.6535317834460548,0.9251292857393133,0,64.9719379333113,1
3099,2019-01-11,3616.5,3603.3,3655.7,3563.1,551640.0,0.0034999999999999996,3840.1200000000003,0,3740.9733333333334,0,3783.248,0,10.700236034618428,1,33.57827977262098,0,40.66285714285714,0,-192.9000000000001,0,3804.841480187395,3832.5948113230934,-27.753331135698318,-26.942271491311416,0,3611.7666666666664,3827.526666666667,97.04466666666659,-148.22040709776314,1,3820.85,135.0531376904665,4090.9562753809328,3550.743724619067,1.0,155.78571428571425,115259.99999999994,1,5141.38856914588,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3816.3,3725.6499999999996,3693.825,4885.65,3404.3,-1.2825797872340423,0,0.6429651555141834,0.9159961380133965,0,60.17881705639614,0
3100,2019-01-12,3597.2,3616.6,3633.9,3561.3,435060.0,-0.0053,3812.46,0,3750.3700000000003,0,3767.232,0,7.050274941083985,0,8.64434813798003,0,45.34409515717926,0,-276.60000000000036,0,3772.896637081642,3815.158158632494,-42.261521550852194,-30.006121503219575,0,3597.466666666667,3809.298333333333,95.92450000000015,-147.22110734078413,1,3803.4900000000002,140.53937039712085,4084.568740794242,3522.4112592057586,1.0,146.4285714285714,-319800.00000000006,0,5140.0319209853515,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3815.9,3832.55,3681.825,4885.65,3397.7,-0.9811990067399813,0,0.6429688130433697,0.9193801707877758,0,57.414634146341484,0
3101,2019-01-13,3490.2,3597.3,3617.6,3473.2,452790.0,-0.0298,3783.47,0,3758.45,0,3758.6280000000006,0,2.846140967687928,0,6.865550647796808,0,36.18812723252253,0,-289.9000000000001,0,3729.4048467613893,3791.0871839189763,-61.68233715758697,-36.341364634093054,0,3527.0,3782.711666666667,90.72400000000013,-187.90446237428293,1,3776.6949999999997,146.81010819579615,4070.315216391592,3483.0747836084074,1.0,145.65714285714284,-772590.0,0,5138.524767949312,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3771.85,3840.7,3632.925,4885.65,3661.7,-1.195957095709573,0,0.6418940881976724,0.9214225041795129,0,57.65986661435859,1
3102,2019-01-14,3638.1,3490.4,3672.0,3490.4,539930.0,0.0424,3767.0100000000007,0,3772.096666666667,0,3750.1459999999997,0,27.607567386572917,1,12.501327765114972,1,47.073310894015265,0,-164.5999999999999,0,3715.357947259637,3779.754799924978,-64.39685266534116,-41.952462240342676,0,3600.1666666666665,3771.5583333333334,96.69250000000002,-118.16956962650798,1,3770.475,150.04284607383016,4070.56069214766,3470.3893078523397,1.0,147.15714285714287,-232660.0,1,5136.892093200456,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3771.85,3840.7,3693.325,4885.65,3661.4,-0.4020517830972151,0,0.6219638484707652,0.8989727539021042,0,59.125327638093395,1
3103,2019-01-15,3571.3,3637.5,3660.8,3545.7,544850.0,-0.0184,3745.6,0,3782.8766666666666,0,3744.8320000000003,0,16.423907584128635,0,15.62587197946319,1,39.9527386277323,0,-214.0999999999999,0,3693.1951861427697,3764.313703634239,-71.11851749146945,-47.78567329056803,0,3592.6,3762.59,106.11866666666671,-106.79239593411161,1,3759.3550000000005,156.34012339847678,4072.035246796954,3446.6747532030467,1.0,144.6714285714286,-777510.0,0,5135.174869204059,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3771.85,3840.7,3733.6000000000004,4885.65,3679.0,-0.662028447742733,0,0.6235534316785419,0.9039800791829126,0,58.50202429149797,0
3104,2019-01-16,3588.0,3570.6,3644.1,3561.4,487340.0,0.004699999999999999,3703.9899999999993,0,3784.9400000000005,0,3739.262,0,19.219822534739688,1,21.08376583514711,1,37.434048540274354,0,-416.0999999999999,0,3677.0113113515745,3751.2534292909622,-74.24211793938775,-53.07696222033198,0,3597.8333333333335,3759.6433333333334,109.65466666666671,-98.37550613440978,0,3759.4100000000008,156.2764416365011,4071.962883273003,3446.8571167269984,1.0,141.52857142857144,-290170.0,1,5133.658458058452,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3771.85,3840.7,3736.8,4885.65,3631.8,-6.7221324717285835,0,0.5914854412265386,0.8637570652020393,0,57.3937619864742,0
3105,2019-01-17,3626.4,3588.1,3636.7,3554.8,525100.0,0.010700000000000001,3668.04,0,3783.5533333333337,0,3726.482,0,25.648752720575963,1,20.430827613148125,0,42.896755707551534,0,-359.5,0,3669.2249557590244,3742.0050271212613,-72.78007136223687,-57.01758404871296,0,3605.9666666666667,3751.151666666666,117.37983333333345,-82.458798288746,0,3747.65,157.02951616625742,4061.709032332515,3433.590967667485,1.0,138.60714285714283,234930.0,1,5132.068385815775,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3743.7,3840.7,3736.8,4885.65,3632.0,8.641826923076941,1,0.52584739446874,0.7799065710456083,0,55.75367173408915,0
3106,2019-01-18,3605.6,3626.3,3627.9,3575.7,488160.0,-0.005699999999999999,3631.5,0,3780.836666666667,0,3712.664,0,22.16641553658129,0,22.344996930632345,1,40.87584482918248,0,-365.4000000000001,0,3659.436501026867,3731.9009510382048,-72.4644500113377,-60.106957241237915,0,3603.066666666667,3742.9316666666664,123.96833333333336,-75.21544480445237,0,3742.59,160.01718953727732,4062.624379074555,3422.5556209254455,1.0,134.91428571428568,-253230.0,0,5130.572799798379,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3740.45,3840.7,3736.8,4885.65,3611.5,4.483435582822087,1,0.5068180877751293,0.7651107158350191,0,57.18445573909361,1
3107,2019-01-19,3677.8,3605.8,3715.2,3604.1,537060.0,0.02,3601.4799999999996,1,3767.563333333333,0,3705.426,0,34.25414364640889,1,27.356437301188745,1,45.25991189427314,0,-300.1999999999998,0,3662.2616547150415,3727.893473183523,-65.63181846848147,-61.21192948668663,0,3665.6999999999994,3737.2966666666666,125.49300000000005,-38.034879324832055,0,3735.7299999999996,159.69013778347022,4055.11027556694,3416.3497244330592,1.0,137.29999999999998,283830.0,1,5129.008521504236,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3594.2,3771.85,3762.8,4885.65,3592.6,0.7538925163234554,0,0.5007168556072494,0.7697436837757309,0,59.04692539798151,1
3108,2019-01-20,3542.3,3676.2,3699.1,3503.9,563310.0,-0.0368,3595.34,0,3757.2766666666666,0,3692.3480000000004,0,11.568725933366874,0,22.663095038785716,0,28.047157254230868,1,-61.399999999999636,0,3643.806015528112,3714.145808503262,-70.33979297514998,-63.037502184379306,0,3581.7666666666664,3729.9216666666666,132.13050000000004,-74.75185517348388,0,3727.375,165.40916373468855,4058.193327469377,3396.556672530623,1.0,131.55714285714285,-279480.0,0,5127.218542573734,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3594.2,3771.85,3742.225,4885.65,3604.7,0.19896305897601962,0,0.5083668684019338,0.7959783856044252,0,57.10717776088613,0
3109,2019-01-21,3536.7,3542.7,3561.4,3505.4,394170.0,-0.0016,3587.3599999999997,0,3743.0199999999995,0,3679.874,0,10.631173614599025,0,18.81801439812496,0,28.387220939184004,1,-79.80000000000018,0,3627.328166985325,3701.001674540057,-73.67350755473217,-65.16470325844988,0,3534.5,3718.5116666666668,138.57950000000005,-88.5227933745211,0,3713.7399999999993,169.4812872764506,4052.7025745529004,3374.7774254470983,1.0,129.66428571428568,-673650.0,0,5125.9640071781305,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3594.2,3771.85,3789.55,4885.65,3616.8,0.1865793780687401,0,0.4968246376936484,0.7935034636406135,0,57.24673607668163,1
3110,2019-01-22,3580.1,3536.9,3607.9,3465.2,447700.0,0.0123,3585.65,0,3730.8766666666666,0,3673.52,0,20.928961748633895,1,14.376287098866626,0,31.694296150604117,0,-17.09999999999991,0,3620.062295141429,3692.045994944497,-71.98369980306825,-66.52850256737355,0,3551.066666666667,3703.786666666667,137.65399999999985,-73.96322179764722,0,3699.0550000000003,167.59627076317943,4034.2475415263593,3363.8624584736413,1.0,130.75714285714284,-225950.0,1,5124.580344918671,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3590.2,3767.85,3815.525,4885.65,3664.2,0.04693933571232473,0,0.49458713425441525,0.804784948933303,0,58.3251392985907,1
3111,2019-01-23,3561.5,3580.1,3608.3,3532.8,445870.0,-0.0052,3592.78,0,3715.39,0,3665.58,0,17.75115207373275,0,16.437095812321918,1,30.70508663022332,0,71.30000000000018,1,3611.0527112735163,3682.375921244905,-71.32320997138868,-67.48744404817658,0,3567.5333333333333,3692.0149999999994,135.97616666666676,-61.031120241251124,0,3688.125,169.15353933176172,4026.4320786635235,3349.8179213364765,1.0,132.1,-671820.0,0,5123.188232507031,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3590.2,3767.85,3788.55,4885.65,3896.0,-0.15346534653465388,0,0.4886654563155661,0.8109324814020049,0,58.359467935546725,1
3112,2019-01-24,3574.3,3561.4,3587.0,3539.7,428600.0,0.0036,3586.4,0,3709.116666666667,0,3661.6339999999996,0,43.64000000000014,1,27.440037940788958,1,47.95207578712736,0,-63.79999999999973,0,3605.398448000668,3674.370297448986,-68.97184944831815,-67.7843251282049,0,3567.0,3681.2549999999997,133.41366666666676,-57.093101406402425,0,3676.7050000000004,168.7205490091103,4014.146098018221,3339.26390198178,1.0,103.65000000000002,-243220.0,1,5121.863325651768,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3590.2,3767.85,3788.55,4877.15,3914.3,0.339001062699255,0,0.48816198131629546,0.8264188673374473,0,49.46592240369381,0
3113,2019-01-25,3572.0,3574.3,3582.6,3542.2,448890.0,-0.0006,3586.47,0,3701.726666666667,0,3662.9019999999996,0,42.72000000000008,0,34.70371735791102,1,46.85423441255479,0,0.6999999999998181,1,3600.260225231334,3666.787312452765,-66.52708722143097,-67.53287754685012,1,3565.6,3669.5166666666664,127.37166666666704,-54.39025773218336,0,3666.035,168.2318896956437,4002.4987793912874,3329.5712206087123,1.0,99.9214285714286,-692110.0,0,5120.476066724836,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3590.2,3767.85,3788.55,4836.55,3972.4,-0.0031574199368507834,0,0.4882042689293572,0.8435828789146727,0,50.56115519336627,1
3114,2019-01-26,3570.9,3572.0,3652.5,3556.1,432550.0,-0.0003,3584.7599999999998,0,3701.1933333333336,0,3665.876,0,42.28000000000011,0,42.88000000000014,1,48.09171382963287,0,-17.09999999999991,0,3595.7432675034365,3659.684548567375,-63.94128106393828,-66.81455825026775,1,3593.1666666666665,3652.563333333334,109.19500000000028,-36.26336167203461,0,3644.375,149.22907461539575,3942.8331492307916,3345.9168507692084,1.0,101.62142857142862,-1124660.0,0,5119.140704786409,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3590.2,3767.85,3788.55,4826.45,3936.6,1.0687499999999943,1,0.43593699360916877,0.7706824567660315,0,48.4360722569762,0
3115,2019-01-27,3555.6,3570.9,3583.2,3509.2,464020.0,-0.0043,3577.6800000000003,0,3690.9933333333333,0,3668.38,0,36.16000000000004,0,40.38666666666677,0,55.47371945095413,0,-70.80000000000018,0,3589.5673801952153,3651.9745820068283,-62.40720181161305,-65.93308696253682,1,3549.3333333333335,3630.7066666666665,84.54733333333317,-64.16392658418806,0,3622.8599999999997,126.71991244696893,3876.2998248939375,3369.420175106062,1.0,96.59285714285718,-1588680.0,0,5117.696614429567,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3590.2,3767.85,3788.55,4826.45,3965.2,0.23137254901960844,0,0.4359473007830127,0.7882051426102559,0,44.176588035199345,0
3116,2019-01-28,3442.8,3555.8,3561.2,3395.7,620850.0,-0.0317,3561.4,0,3682.1933333333336,0,3665.8860000000004,0,14.7417840375588,0,31.06059467918634,0,32.6338253601281,0,-162.79999999999973,0,3566.9877832421053,3636.4801685248412,-69.492385282736,-66.64494662657665,0,3466.566666666667,3604.2916666666665,56.97083333333317,-161.16433847729084,1,3596.45,103.20423542940296,3802.858470858806,3390.0415291411937,1.0,95.42857142857146,-2209530.0,0,5115.629393884225,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3547.3999999999996,3733.1,3744.175,4826.45,4120.4,0.6166666666666656,0,0.44586232754584826,0.8241527887823996,0,42.08832335329345,0
3117,2019-01-29,3414.8,3442.8,3450.1,3368.2,585460.0,-0.008100000000000001,3535.1,0,3668.853333333333,0,3664.972,0,13.42939481268022,0,21.443726283413046,0,35.052531041069756,0,-263.0,0,3543.574278127935,3620.0594153007787,-76.48513717284368,-68.61298473583007,0,3411.033333333333,3575.6816666666664,44.15016666666666,-248.61866634453412,1,3568.2899999999995,62.377365159583505,3693.0447303191663,3443.5352696808327,1.0,93.05714285714286,-2794990.0,0,5113.652128653508,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3510.35,3719.35,3711.575,4821.9,3755.2,0.6571714142928539,0,0.4446255103785042,0.8327156737991842,0,40.182683451028616,0
3118,2019-01-30,3460.0,3414.6,3479.0,3394.2,600250.0,0.0132,3526.87,0,3660.54,0,3666.018,0,26.4553314121038,1,18.2088367541143,0,38.405797101449295,0,-82.30000000000018,0,3530.7166968774836,3608.2031623155362,-77.48646543805262,-70.38768087627459,0,3444.4,3561.6766666666663,44.783666666666726,-174.58249907580299,1,3561.1049999999996,66.2404509506601,3693.5859019013196,3428.6240980986795,1.0,93.2071428571429,-2194740.0,1,5111.683490286513,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3510.35,3719.35,3711.575,4815.15,3833.7,0.32999198075380975,0,0.2912510776670998,0.5646235388342085,0,42.302092114338315,1
3119,2019-01-31,3437.2,3460.0,3484.7,3427.0,477070.0,-0.0066,3516.9199999999996,0,3648.133333333333,0,3665.44,0,19.88472622478386,0,19.923150816522654,1,32.363907531692774,0,-99.5,0,3516.3295127424863,3595.5362614032742,-79.20674866078798,-72.15149443317728,0,3449.633333333333,3553.5699999999997,49.502666666666684,-139.97450193480012,1,3552.1400000000003,70.35420460288611,3692.8484092057724,3411.431590794228,1.0,91.47857142857148,-2671810.0,0,5110.1006325816725,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3510.35,3719.35,3712.75,4527.75,3810.3,0.2673293927995699,0,0.2909013499668079,0.5838706021916288,0,41.8833450456782,0
3120,2019-02-01,3467.9,3437.7,3485.7,3415.3,481580.0,0.009000000000000001,3505.7,0,3634.6033333333335,0,3668.492,0,28.731988472622554,1,25.024015369836764,1,37.39703459637566,0,-112.19999999999982,0,3508.8788184744117,3586.08172352155,-77.2029050471383,-73.16177655596948,0,3456.2999999999997,3546.5116666666668,53.61483333333331,-112.17252273676388,1,3545.675,71.91903982614988,3689.5130796523,3401.8369203477005,1.0,92.77857142857144,-2190230.0,1,5108.535109983344,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3510.35,3719.35,3769.5249999999996,4462.35,3814.6,0.2764227642276418,0,0.2934596823833238,0.6104158749488066,0,42.05866502425137,1
3121,2019-02-02,3502.5,3467.9,3514.5,3447.8,443600.0,0.01,3499.8,1,3625.35,0,3673.586,0,40.58627984285287,1,29.73433151341979,1,32.76980538627875,0,-59.0,0,3507.8974617860404,3579.890484742176,-71.99302295613552,-72.92802583600269,1,3488.2666666666664,3544.575,56.13250000000007,-66.8754979537503,0,3546.29,71.47088402419224,3689.2317680483843,3403.3482319516156,1.0,89.60714285714286,-1746630.0,1,5107.1260481259305,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3510.35,3719.35,3769.5249999999996,4452.45,3816.6,0.2125360230547551,0,0.2760658538207319,0.5969478348310713,0,40.55001992825833,0
3122,2019-02-03,3459.1,3502.3,3507.8,3431.3,451660.0,-0.0124,3488.28,0,3613.896666666667,0,3678.1940000000004,0,31.973267674991217,0,33.763845330155576,1,40.01440230436868,0,-115.20000000000027,0,3500.3901599728033,3570.9430414279404,-70.55288145513714,-72.45299695982959,1,3466.066666666667,3537.87,58.61933333333336,-81.66058221216299,0,3537.34,70.57084085505204,3678.481681710104,3396.198318289896,1.0,81.12857142857145,-2198290.0,0,5105.655187887208,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3510.35,3691.2,3778.625,4452.45,3821.9,0.33527357392316737,0,0.23183870328684178,0.5233898941237642,0,36.67899278041916,0
3123,2019-02-04,3462.8,3459.0,3479.7,3437.1,503920.0,0.0011,3477.3599999999997,0,3603.143333333333,0,3682.492,0,33.27470981357731,1,35.2780857771405,1,41.08994453822046,0,-109.19999999999982,0,3494.607058438526,3562.9324457666116,-68.32538732808553,-71.62747503348078,1,3459.8666666666663,3531.2333333333327,60.77333333333331,-78.28726049436854,0,3531.9149999999995,71.97914372664279,3675.8732874532852,3387.956712546714,1.0,80.17142857142858,-1694370.0,1,5104.020915870526,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3475.7,3687.95,3780.0249999999996,4419.75,3823.1,0.3384996900185984,0,0.2242012769154785,0.5300411821054691,0,36.947612259444114,1
3124,2019-02-05,3468.4,3463.0,3485.9,3450.3,460950.0,0.0016,3467.1099999999997,1,3585.286666666667,0,3681.3379999999997,0,35.244460077383124,1,33.49747918865058,0,35.18174582117277,0,-102.5,0,3490.5752032941373,3555.930042376492,-65.35483908235483,-70.37294784325559,1,3468.2000000000003,3524.751666666666,61.24316666666673,-61.559702352279594,0,3525.935,72.04251869584931,3670.0200373916987,3381.849962608301,1.0,72.52142857142856,-1233420.0,1,5102.533936532006,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3464.7,3541.7,3766.675,4095.2,3809.5,0.1913384356916185,0,0.22334105751326644,0.5520302538014273,0,37.12203289668084,1
3125,2019-02-06,3404.3,3468.5,3478.0,3383.9,514210.00000000006,-0.018500000000000003,3451.9800000000005,0,3565.9,0,3676.0640000000003,0,12.697854379177045,0,27.072341423379186,0,31.39204545454551,0,-151.29999999999973,0,3477.3020950950395,3544.6981873856407,-67.39609229060125,-69.77757673272473,1,3422.066666666667,3515.5566666666664,62.31666666666665,-100.01604707140878,1,3514.8300000000004,72.85450605606668,3660.5390121121336,3369.120987887867,1.0,73.84999999999998,-1747630.0,0,5100.813390607046,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3441.35,3541.7,3770.975,3960.35,3715.9,0.26014442916093494,0,0.2260678451763408,0.5802678733349198,0,40.85501499177877,1
3126,2019-02-07,3397.7,3404.9,3421.8,3390.3,471360.0,-0.002,3447.47,0,3546.79,0,3670.276,0,10.376362996834324,0,19.439559151131526,0,28.78423834694857,1,-45.100000000000364,0,3465.0556189265717,3533.809432764482,-68.75381383791046,-69.57282415376187,1,3403.2666666666664,3505.566666666667,62.556666666666636,-109.02115415356818,1,3504.435,74.04370171189346,3652.5224034237867,3356.347596576213,1.0,72.72142857142853,-2218990.0,0,5099.233156696156,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3449.2,3541.7,3824.2250000000004,3936.35,3857.2,0.0786673643816507,0,0.22589298119663953,0.6015055582453792,0,40.880070719968664,1
3127,2019-02-08,3661.7,3397.3,3721.1,3382.5,699230.0,0.07769999999999999,3472.16,1,3536.2466666666664,1,3661.99,0,83.16803627089826,1,35.4140845489699,1,56.61602006195602,0,246.89999999999964,1,3495.308600630176,3543.282808115261,-47.97420748508512,-65.25310082002653,1,3588.433333333333,3501.7033333333334,58.306999999999995,99.16476580856452,0,3503.63,72.1222726386813,3647.874545277363,3359.3854547226374,0.0,94.02142857142852,-1519760.0,1,5097.257253518899,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3551.8,3544.6499999999996,3806.2749999999996,3835.8,3863.0,-0.7805880493202639,0,0.3498646738430494,0.9507105702878829,0,51.50041783787898,1
3128,2019-02-09,3661.4,3661.6,3675.3,3633.2,454800.0,-0.0001,3492.3,1,3538.1699999999996,1,3658.2,1,83.08302635307459,0,58.875808540269084,1,56.682912420617335,0,201.4000000000001,1,3520.8611236101488,3552.0322297363527,-31.171106126203995,-58.43670188126203,1,3656.633333333333,3505.4466666666667,62.42466666666667,161.46039136950833,-1,3509.585,79.97288537234829,3669.5307707446964,3349.6392292553037,0.0,90.14285714285711,-1974560.0,0,5095.974712206972,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3551.8,3544.6499999999996,3806.2749999999996,3835.8,3875.1,3.490467937608304,1,0.3209412396053595,0.894903910138728,0,53.65293185419973,1
3129,2019-02-10,3679.0,3661.0,3680.6,3617.1,501900.0,0.0048,3516.4799999999996,1,3540.253333333333,1,3652.492,1,88.07027486540099,1,84.77377916312464,1,59.081542537533124,0,241.80000000000018,1,3545.1901815162796,3561.4372497558825,-16.247068239602868,-49.99877515293021,1,3658.9,3511.6666666666665,69.26666666666665,141.70676932948376,-1,3516.7,88.39842222954795,3693.496844459096,3339.9031555409038,0.0,89.39285714285711,-1472660.0,1,5094.579336843362,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3551.8,3544.6499999999996,3806.2749999999996,3808.55,3865.9,3.868800000000003,1,0.3208868673850892,0.9172515703410954,0,54.28685577307234,1
3130,2019-02-11,3631.8,3678.8,3681.1,3623.8,517280.0,-0.0128,3532.8700000000003,1,3541.4066666666668,1,3646.24,0,74.69538112779833,0,81.94956078209132,0,65.39589442815249,0,163.9000000000001,1,3558.5147689753135,3566.6493053295208,-8.134536354207285,-41.62592739318563,1,3645.566666666667,3516.3916666666664,74.46416666666664,115.648466264535,-1,3519.285,91.06566326754354,3701.416326535087,3337.1536734649126,0.0,81.66428571428567,-1989940.0,0,5093.096218851893,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3551.8,3544.6499999999996,3806.2749999999996,3808.55,3944.3,4.736994219653132,1,0.32264902940920837,0.945524151692361,0,53.68669640514305,0
3131,2019-02-12,3632.0,3631.8,3656.4,3594.4,545820.0,0.0001,3545.8200000000006,1,3546.133333333333,1,3638.3580000000006,0,73.68576491435323,0,78.81714030251754,0,68.53242320819112,0,129.5,1,3569.8201891329577,3571.490097527334,-1.6699083943763071,-33.634723593423764,1,3627.6,3519.3950000000004,77.76783333333337,92.7590027582093,0,3522.81,94.09966664765452,3711.009333295309,3334.610666704691,0.0,80.24285714285709,-1444120.0,1,5091.534743684522,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,3551.8,3544.6499999999996,3792.2,3808.55,3915.2,0.9132581100141032,0,0.32190695946720044,0.9669769359646937,0,52.16307637528934,0
