,Date,Open,High,Low,Close,Adj Close,Volume,Returns
443,2019-03-19,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956.0,0.00959275678676974
444,2019-03-20,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388.0,0.004000336819440342
445,2019-03-21,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212662.0,-0.014226238753709097
446,2019-03-22,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969.0,-0.001329909964535414
447,2019-03-23,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549.0,0.002946880598433621
448,2019-03-24,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851065.0,-0.003384239457339455
449,2019-03-25,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818883.0,-0.014692984696411004
450,2019-03-26,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678815.0,0.005553838540957257
451,2019-03-27,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934.0,0.02559178993773248
452,2019-03-28,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899.0,-0.004394101609358714
453,2019-03-29,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665557.0,0.007192568964080603
454,2019-03-30,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060.0,0.0020216903008105636
455,2019-03-31,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122443.0,-0.0003058103062569817
456,2019-04-01,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171.0,0.012855934320175955
457,2019-04-02,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816.0,0.17356013594788533
458,2019-04-03,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582.0,0.01908737151545914
459,2019-04-04,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240.0,-0.01009911986568246
460,2019-04-05,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387.0,0.023133653837783763
461,2019-04-06,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795194.0,0.004593546881722421
462,2019-04-07,5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140.0,0.02748707699753772
463,2019-04-08,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0,0.017479481411527553
464,2019-04-09,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361.0,-0.016033302777026304
465,2019-04-10,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933.0,0.022976794549256496
466,2019-04-11,5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019.0,-0.04884241468951078
467,2019-04-12,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312.0,0.004946456783768927
468,2019-04-13,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598.0,0.0013846760802431746
469,2019-04-14,5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498.0,0.013957526872713233
470,2019-04-15,5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155061.0,-0.019469655436011757
471,2019-04-16,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197.0,0.03324404349954069
472,2019-04-17,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480677.0,0.0031283032464854976
473,2019-04-18,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918.0,0.008843926585981654
474,2019-04-19,5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655.0,0.0010242285602164447
475,2019-04-20,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522.0,0.00642438434616599
476,2019-04-21,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223.0,-0.004375323675641529
477,2019-04-22,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631648.0,0.01596264656454882
478,2019-04-23,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108.0,0.03204026093856949
479,2019-04-24,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399.0,-0.019290850112804958
480,2019-04-25,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408.0,-0.04654296033360583
481,2019-04-26,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040.0,0.013210308720646102
482,2019-04-27,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675.0,-0.002094411790302564
483,2019-04-28,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056.0,0.0031980283452130998
484,2019-04-29,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0,-0.0071495981195695
485,2019-04-30,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574.0,0.01970022468124477
486,2019-05-01,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236.0,0.009712831031092994
487,2019-05-02,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907.0,0.018988001723803993
488,2019-05-03,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006.0,0.047773352793782475
489,2019-05-04,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780766.0,0.010900619402696154
490,2019-05-05,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830723.0,-0.0060809407587105735
491,2019-05-06,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804.0,-0.008437513210636904
492,2019-05-07,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033.0,0.014389613944532975
493,2019-05-08,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300.0,0.02623827370459364
494,2019-05-09,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411.0,0.032105750581242765
495,2019-05-10,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368.0,0.03309083467262841
496,2019-05-11,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329.0,0.12947827222954
497,2019-05-12,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333680.0,-0.03225638766144112
498,2019-05-13,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181.0,0.12084029760764992
499,2019-05-14,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452227.0,0.02296902475640583
500,2019-05-15,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920.0,0.02636239502400195
501,2019-05-16,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581.0,-0.03903135075478925
502,2019-05-17,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905.0,-0.06861381147829526
503,2019-05-18,7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286562.0,-0.009897676229300711
504,2019-05-19,7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422040.0,0.12741781612912995
505,2019-05-20,8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404340.0,-0.02676124440402139
506,2019-05-21,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056.0,-0.0018777719496727574
507,2019-05-22,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175.0,-0.03557071163113823
508,2019-05-23,7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820.0,0.02627324600245129
509,2019-05-24,7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126991.0,0.013388347462754746
510,2019-05-25,7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813107.0,0.00815942545440973
511,2019-05-26,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091.0,0.07707773831962594
512,2019-05-27,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564.0,0.015284123299954988
513,2019-05-28,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267.0,-0.009745465179959223
514,2019-05-29,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966.0,-0.006935191873132629
515,2019-05-30,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551.0,-0.03926498613880702
516,2019-05-31,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957.0,0.03065450270048964
517,2019-06-01,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544.0,-0.0012228524825669274
518,2019-06-02,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022.0,0.020894565519432806
519,2019-06-03,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436.0,-0.061073482282702374
520,2019-06-04,8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731549.0,-0.06105791438004582
521,2019-06-05,7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463.0,0.015109484838150777
522,2019-06-06,7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077.0,-0.0002822011357308529
523,2019-06-07,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231.0,0.028372164281924572
524,2019-06-08,8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722810.0,-0.011166557339714389
525,2019-06-09,7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547.0,-0.03344813967557092
526,2019-06-10,7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117.0,0.04061515460744691
527,2019-06-11,8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279932.0,-0.009076530433291818
528,2019-06-12,7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883.0,0.0275165144998466
529,2019-06-13,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147.0,0.010442903870408582
530,2019-06-14,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906.0,0.05624024589138732
531,2019-06-15,8689.746094,8859.12793,8618.395508,8838.375,8838.375,18371033226.0,0.016625807266713588
532,2019-06-16,8841.44043,9335.867188,8814.556641,8994.488281,8994.488281,23348550311.0,0.01766312031340611
533,2019-06-17,8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919.0,0.036229327096723996
534,2019-06-18,9335.466797,9348.374023,9004.901367,9081.762695,9081.762695,15848210536.0,-0.025598800367437446
535,2019-06-19,9078.727539,9299.621094,9070.395508,9273.521484,9273.521484,15546809946.0,0.021114710375065737
536,2019-06-20,9273.060547,9594.419922,9232.484375,9527.160156,9527.160156,17846823784.0,0.027350847511122156
537,2019-06-21,9525.074219,10144.556641,9525.074219,10144.556641,10144.556641,20624008643.0,0.06480383187545935
538,2019-06-22,10175.923828,11157.345703,10107.035156,10701.691406,10701.691406,29995204861.0,0.05491957753464538
539,2019-06-23,10696.691406,11246.144531,10556.095703,10855.371094,10855.371094,20998326502.0,0.014360317651641363
540,2019-06-24,10853.744141,11065.896484,10610.427734,11011.102539,11011.102539,19271652365.0,0.014346026833304215
541,2019-06-25,11007.202148,11790.916992,11007.202148,11790.916992,11790.916992,24879684533.0,0.07082074208627076
542,2019-06-26,11778.581055,13796.489258,11755.597656,13016.231445,13016.231445,45105733173.0,0.10392020008548619
543,2019-06-27,13017.125,13311.144531,10491.852539,11182.806641,11182.806641,39977475223.0,-0.14085680726768912
544,2019-06-28,11162.167969,12445.174805,10914.495117,12407.332031,12407.332031,35087757766.0,0.10950072100061825
545,2019-06-29,12400.763672,12400.910156,11508.378906,11959.371094,11959.371094,29923961128.0,-0.03610453366451061
546,2019-06-30,11931.991211,12178.383789,10799.008789,10817.155273,10817.155273,27256473494.0,-0.09550801727133029
547,2019-07-01,10796.930664,11206.439453,10089.314453,10583.134766,10583.134766,29378589324.0,-0.02163420059099308
548,2019-07-02,10588.683594,10912.188477,9737.884766,10801.677734,10801.677734,31015895223.0,0.020650116702860544
549,2019-07-03,10818.15625,11968.078125,10818.15625,11961.269531,11961.269531,30796494294.0,0.10735293401227852
550,2019-07-04,11972.71875,12006.075195,11166.569336,11215.4375,11215.4375,25920294033.0,-0.062353918960443844
551,2019-07-05,11203.102539,11395.661133,10874.964844,10978.459961,10978.459961,23838480210.0,-0.021129584913651356
552,2019-07-06,10982.543945,11620.964844,10982.543945,11208.550781,11208.550781,21092024306.0,0.020958387680729107
553,2019-07-07,11217.616211,11541.620117,11148.804688,11450.84668,11450.84668,19369044277.0,0.021617058595186478
554,2019-07-08,11446.59668,12345.833008,11393.374023,12285.958008,12285.958008,23482551458.0,0.07293009428364816
555,2019-07-09,12284.326172,12779.131836,12233.261719,12573.8125,12573.8125,28167921523.0,0.023429551998514375
556,2019-07-10,12571.537109,13129.529297,11710.978516,12156.512695,12156.512695,33627574244.0,-0.03318800920564069
557,2019-07-11,12139.713867,12144.623047,11158.922852,11358.662109,11358.662109,28595327690.0,-0.06563153480094308
558,2019-07-12,11354.299805,11905.487305,11179.144531,11815.986328,11815.986328,23534692797.0,0.040262155402760014
559,2019-07-13,11813.126953,11841.957031,10908.479492,11392.378906,11392.378906,21042616384.0,-0.03585036494128224
560,2019-07-14,11381.020508,11451.204102,10234.576172,10256.058594,10256.058594,22486000001.0,-0.09974390084598894
561,2019-07-15,10257.838867,11052.766602,9992.006836,10895.089844,10895.089844,25384047207.0,0.062307683223830956
562,2019-07-16,10896.65332,10996.632813,9448.106445,9477.641602,9477.641602,24151199070.0,-0.13009972953831117
563,2019-07-17,9471.213867,9963.134766,9163.134766,9693.802734,9693.802734,24569921549.0,0.02280748113057851
564,2019-07-18,9698.50293,10736.842773,9376.798828,10666.482422,10666.482422,25187024648.0,0.10034036329091234
565,2019-07-19,10653.956055,10716.980469,10229.628906,10530.732422,10530.732422,20727426310.0,-0.012726782328915776
566,2019-07-20,10525.819336,11048.662109,10451.276367,10767.139648,10767.139648,20206615155.0,0.022449267204446066
567,2019-07-21,10777.529297,10841.887695,10389.599609,10599.105469,10599.105469,17130580467.0,-0.015606204107440291
568,2019-07-22,10596.948242,10651.791016,10154.921875,10343.106445,10343.106445,16334414913.0,-0.024152889576270375
569,2019-07-23,10346.748047,10346.748047,9883.594727,9900.767578,9900.767578,17851916995.0,-0.04276653917777584
570,2019-07-24,9887.730469,9908.796875,9614.306641,9811.925781,9811.925781,17398734322.0,-0.008973223166798938
571,2019-07-25,9809.09668,10154.253906,9773.957031,9911.841797,9911.841797,15821952090.0,0.010183119830918352
572,2019-07-26,9913.126953,9916.517578,9717.982422,9870.303711,9870.303711,14495714483.0,-0.004190753530042279
573,2019-07-27,9871.165039,10167.320313,9411.521484,9477.677734,9477.677734,16817809536.0,-0.03977851021569234
574,2019-07-28,9491.626953,9575.544922,9252.296875,9552.860352,9552.860352,13738687093.0,0.007932599114474082
575,2019-07-29,9548.178711,9681.648438,9472.948242,9519.145508,9519.145508,13791445323.0,-0.003529293086854457
576,2019-07-30,9522.329102,9701.759766,9437.335938,9607.423828,9607.423828,13829811132.0,0.009273765163670511
577,2019-07-31,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648.0,0.04977443595298836
578,2019-08-01,10077.442383,10446.919922,9922.019531,10399.668945,10399.668945,17165337858.0,0.031137477723709672
579,2019-08-02,10402.042969,10657.953125,10371.013672,10518.174805,10518.174805,17489094082.0,0.011395156963816433
580,2019-08-03,10519.27832,10946.78125,10503.504883,10821.726563,10821.726563,15352685061.0,0.028859736943685377
581,2019-08-04,10821.632813,11009.207031,10620.27832,10970.18457,10970.18457,16530894787.0,0.01371851396685475
582,2019-08-05,10960.735352,11895.091797,10960.735352,11805.65332,11805.65332,23875988832.0,0.07615813067400379
583,2019-08-06,11811.544922,12273.821289,11290.731445,11478.168945,11478.168945,23635107660.0,-0.02773962322315593
584,2019-08-07,11476.193359,12036.990234,11433.701172,11941.96875,11941.96875,22194988641.0,0.04040712479685493
585,2019-08-08,11954.040039,11979.419922,11556.167969,11966.407227,11966.407227,19481591730.0,0.0020464361875005554
586,2019-08-09,11953.469727,11970.458008,11709.745117,11862.936523,11862.936523,18339989960.0,-0.008646764399471318
587,2019-08-10,11861.556641,11915.655273,11323.898438,11354.024414,11354.024414,18125355447.0,-0.042899336771575536
588,2019-08-11,11349.740234,11523.579102,11248.294922,11523.579102,11523.579102,15774371518.0,0.01493344402104091
589,2019-08-12,11528.189453,11528.189453,11320.951172,11382.616211,11382.616211,13647198229.0,-0.012232561581109302
590,2019-08-13,11385.052734,11420.049805,10830.327148,10895.830078,10895.830078,16681503537.0,-0.04276575121012838
591,2019-08-14,10889.487305,10889.556641,10028.135742,10051.704102,10051.704102,19990838300.0,-0.07747238805645418
592,2019-08-15,10038.421875,10437.411133,9675.316406,10311.545898,10311.545898,22899115082.0,0.02585052179841818
593,2019-08-16,10319.419922,10524.349609,9855.478516,10374.338867,10374.338867,20228207096.0,0.0060895785773673605
594,2019-08-17,10358.722656,10452.625,10086.698242,10231.744141,10231.744141,13778035685.0,-0.0137449458541965
595,2019-08-18,10233.005859,10487.070313,10119.094727,10345.810547,10345.810547,12999813869.0,0.011148285612706088
596,2019-08-19,10350.283203,10916.053711,10313.204102,10916.053711,10916.053711,16038264603.0,0.05511826854062751
597,2019-08-20,10916.34668,10947.041992,10618.960938,10763.232422,10763.232422,15053082175.0,-0.013999682765027499
598,2019-08-21,10764.572266,10798.729492,9962.72168,10138.049805,10138.049805,19473084768.0,-0.05808502432058682
599,2019-08-22,10142.521484,10232.996094,9831.462891,10131.055664,10131.055664,17097508856.0,-0.0006898901795245882
600,2019-08-23,10136.30957,10442.443359,10078.192383,10407.964844,10407.964844,15627023886.0,0.0273327073884293
601,2019-08-24,10407.644531,10418.020508,9982.296875,10159.960938,10159.960938,15451030650.0,-0.02382828052527186
602,2019-08-25,10160.737305,10304.62207,10008.789063,10138.517578,10138.517578,14153856610.0,-0.002110575043630103
603,2019-08-26,10126.299805,10512.328125,10126.299805,10370.820313,10370.820313,18438654080.0,0.02291288970135863
604,2019-08-27,10372.826172,10381.328125,10087.300781,10185.5,10185.5,14762609503.0,-0.017869397733918713
605,2019-08-28,10203.426758,10279.366211,9716.65625,9754.422852,9754.422852,17603790323.0,-0.0423226300132542
606,2019-08-29,9756.786133,9756.786133,9421.629883,9510.200195,9510.200195,17045878501.0,-0.025037120156209514
607,2019-08-30,9514.844727,9656.124023,9428.302734,9598.173828,9598.173828,13595263986.0,0.009250450168888591
608,2019-08-31,9597.539063,9673.220703,9531.799805,9630.664063,9630.664063,11454806419.0,0.0033850434032793864
609,2019-09-01,9630.592773,9796.755859,9582.944336,9757.970703,9757.970703,11445355859.0,0.013218884924986574
610,2019-09-02,9757.473633,10396.591797,9730.650391,10346.760742,10346.760742,17248102294.0,0.06033939401139832
611,2019-09-03,10345.725586,10736.104492,10308.547852,10623.540039,10623.540039,19384917989.0,0.026750333162386175
612,2019-09-04,10621.180664,10762.644531,10434.709961,10594.493164,10594.493164,16742664769.0,-0.002734199230516987
613,2019-09-05,10588.183594,10627.269531,10516.417969,10575.533203,10575.533203,14551239508.0,-0.0017896052889462277
614,2019-09-06,10578.198242,10898.761719,10292.299805,10353.302734,10353.302734,19536574783.0,-0.021013642029600876
615,2019-09-07,10353.931641,10558.673828,10348.918945,10517.254883,10517.254883,15307366476.0,0.015835734085277275
616,2019-09-08,10518.114258,10595.637695,10409.09082,10441.276367,10441.276367,13670567493.0,-0.007224177491677031
617,2019-09-09,10443.228516,10450.311523,10144.929688,10334.974609,10334.974609,17595943368.0,-0.010180916035894771
618,2019-09-10,10336.408203,10394.353516,10020.573242,10115.975586,10115.975586,14906809639.0,-0.021190088150704223
619,2019-09-11,10123.035156,10215.948242,9980.776367,10178.37207,10178.37207,15428063426.0,0.006168113344040993
620,2019-09-12,10176.819336,10442.253906,10099.242188,10410.126953,10410.126953,15323563925.0,0.022769346748787278
621,2019-09-13,10415.362305,10441.489258,10226.59668,10360.546875,10360.546875,14109864675.0,-0.004762677556560679
622,2019-09-14,10345.40332,10422.133789,10291.694336,10358.048828,10358.048828,13468713124.0,-0.00024111150020733607
623,2019-09-15,10356.46582,10387.035156,10313.092773,10347.712891,10347.712891,12043433567.0,-0.000997865251615826
624,2019-09-16,10347.222656,10386.867188,10189.744141,10276.793945,10276.793945,15160167779.0,-0.00685358656033852
625,2019-09-17,10281.513672,10296.771484,10199.739258,10241.272461,10241.272461,15304603363.0,-0.003456475257760827
626,2019-09-18,10247.795898,10275.928711,10191.469727,10198.248047,10198.248047,16169268880.0,-0.004201080887540454
627,2019-09-19,10200.496094,10295.668945,9851.692383,10266.415039,10266.415039,19937691247.0,0.00668418650790259
628,2019-09-20,10266.318359,10285.87207,10132.186523,10181.641602,10181.641602,14734189639.0,-0.00825735533562233
629,2019-09-21,10183.648438,10188.097656,10000.708008,10019.716797,10019.716797,13425266806.0,-0.01590360487332354
630,2019-09-22,10024.115234,10074.444336,9922.533203,10070.392578,10070.392578,13199651698.0,0.005057606120681513
631,2019-09-23,10067.962891,10074.238281,9727.143555,9729.324219,9729.324219,15144925408.0,-0.03386842730889217
632,2019-09-24,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886689.0,-0.11396041369808119
633,2019-09-25,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728353.0,-0.015494717598490082
634,2019-09-26,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289.0,-0.04336346028427163
635,2019-09-27,8113.101074,8271.520508,7965.922852,8251.845703,8251.845703,16408941156.0,0.01636635761037164
636,2019-09-28,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736.0,-0.0007187075732457693
637,2019-09-29,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109.0,-0.017187842868823355
638,2019-09-30,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183.0,0.023405512608261514
639,2019-10-01,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413.0,0.005957196572578649
640,2019-10-02,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443.0,0.005964758065169384
641,2019-10-03,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409.0,-0.01585239346196754
642,2019-10-04,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229.0,-0.006543920837906669
643,2019-10-05,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197.0,-0.006634092941070757
644,2019-10-06,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305.0,-0.020038608381421685
645,2019-10-07,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607.0,0.032231129771502776
646,2019-10-08,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032.0,-0.002042276721117564
647,2019-10-09,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333.0,0.0445943248166043
648,2019-10-10,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671.0,-0.0010780457235489704
649,2019-10-11,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101.0,-0.030829512593228636
650,2019-10-12,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605.0,0.0017783297795941344
651,2019-10-13,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059.0,-0.0018652553436604435
652,2019-10-14,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859.0,0.006451222954246383
653,2019-10-15,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632.0,-0.020217757588298135
654,2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996.0,-0.019236463745586296
655,2019-10-17,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244.0,0.007006410667019791
656,2019-10-18,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610.0,-0.016128460795647226
657,2019-10-19,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640.0,0.0019255772487407619
658,2019-10-20,7997.807129,8281.818359,7949.439453,8222.078125,8222.078125,15504249442.0,0.02923149629099253
659,2019-10-21,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748866.0,0.002632251563530419
660,2019-10-22,8243.402344,8296.651367,8074.462891,8078.203125,8078.203125,16803377857.0,-0.020078018647546658
661,2019-10-23,8076.228516,8092.999512,7469.322754,7514.671875,7514.671875,21942878958.0,-0.06975948008239763
662,2019-10-24,7509.728027,7532.867676,7446.98877,7493.48877,7493.48877,16268708849.0,-0.0028188995277987905
663,2019-10-25,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488.0,0.15576341819219142
664,2019-10-26,8667.577148,10021.744141,8662.62207,9244.972656,9244.972656,44496255609.0,0.06746249700888085
665,2019-10-27,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129501.0,0.033179350487415826
666,2019-10-28,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255332.0,-0.03094380546605857
667,2019-10-29,9248.44043,9516.180664,9232.648438,9427.6875,9427.6875,28426779937.0,0.018532445017386268
668,2019-10-30,9422.462891,9426.874023,9085.370117,9205.726563,9205.726563,27706531577.0,-0.023543518704878585
669,2019-10-31,9202.458008,9383.161133,9028.717773,9199.584961,9199.584961,26583653947.0,-0.0006671501654942347
670,2019-11-01,9193.992188,9275.657227,9132.047852,9261.104492,9261.104492,24324691031.0,0.0066872072230215185
671,2019-11-02,9259.783203,9377.486328,9249.587891,9324.717773,9324.717773,21242676385.0,0.006868865485207598
672,2019-11-03,9324.787109,9379.806641,9141.251953,9235.354492,9235.354492,21132220847.0,-0.009583483723094921
673,2019-11-04,9235.607422,9505.051758,9191.485352,9412.612305,9412.612305,26170255634.0,0.019193395678914982
674,2019-11-05,9413.004883,9457.417969,9256.931641,9342.527344,9342.527344,26198609048.0,-0.007445856551721697
675,2019-11-06,9340.864258,9423.237305,9305.90918,9360.879883,9360.879883,23133895765.0,0.0019644083794718714
676,2019-11-07,9352.393555,9368.476563,9202.353516,9267.561523,9267.561523,22700383839.0,-0.009968973127138625
677,2019-11-08,9265.368164,9272.759766,8775.53418,8804.880859,8804.880859,24333037836.0,-0.049924746963020405
678,2019-11-09,8809.46875,8891.818359,8793.163086,8813.582031,8813.582031,17578630606.0,0.0009882214352854302
679,2019-11-10,8812.489258,9103.826172,8806.162109,9055.526367,9055.526367,20587919881.0,0.027451305853739116
680,2019-11-11,9056.917969,9081.279297,8700.608398,8757.788086,8757.788086,20265510765.0,-0.03287917995413414
681,2019-11-12,8759.751953,8853.768555,8685.427734,8815.662109,8815.662109,20309769107.0,0.006608292234487445
682,2019-11-13,8812.033203,8836.841797,8761.651367,8808.262695,8808.262695,17545755405.0,-0.000839348639785964
683,2019-11-14,8811.936523,8826.943359,8692.551758,8708.094727,8708.094727,19084739975.0,-0.011372045937828368
684,2019-11-15,8705.708008,8730.873047,8484.84375,8491.992188,8491.992188,21796856471.0,-0.024816282525034983
685,2019-11-16,8491.166016,8591.99707,8473.973633,8550.760742,8550.760742,16495389808.0,0.006920467270688846
686,2019-11-17,8549.470703,8727.789063,8500.967773,8577.975586,8577.975586,18668638897.0,0.0031827395036707617
687,2019-11-18,8573.980469,8653.280273,8273.573242,8309.286133,8309.286133,21579470673.0,-0.031323177631622734
688,2019-11-19,8305.134766,8408.516602,8099.963379,8206.145508,8206.145508,21083613816.0,-0.012412693864323754
689,2019-11-20,8203.613281,8237.240234,8010.511719,8027.268066,8027.268066,20764300437.0,-0.021797985646929585
690,2019-11-21,8023.644531,8110.098145,7597.381836,7642.75,7642.75,22514243371.0,-0.04790148564100538
691,2019-11-22,7643.569336,7697.382813,6936.706543,7296.577637,7296.577637,34242315785.0,-0.04529421517124066
692,2019-11-23,7296.164551,7442.258789,7151.417969,7397.796875,7397.796875,21008924418.0,0.013872152539942784
693,2019-11-24,7398.633789,7408.577148,7029.289063,7047.916992,7047.916992,30433517289.0,-0.04729514596195228
